#,"Date Time, GMT -0700","Temp, °F","RH, %","DewPt, °F"
519,2018-09-29 0:49:00,65.20,88.37,61.71
520,2018-09-29 0:59:00,65.20,88.26,61.68
521,2018-09-29 1:09:00,65.28,87.84,61.62
522,2018-09-29 1:19:00,65.20,88.26,61.68
523,2018-09-29 1:29:00,65.12,87.82,61.46
524,2018-09-29 1:39:00,64.97,87.90,61.33
525,2018-09-29 1:49:00,64.81,87.87,61.17
526,2018-09-29 1:59:00,64.81,87.87,61.17
527,2018-09-29 2:09:00,64.74,88.20,61.20
528,2018-09-29 2:19:00,64.74,88.20,61.20
529,2018-09-29 2:29:00,64.58,87.31,60.77
530,2018-09-29 2:39:00,64.12,87.26,60.29
531,2018-09-29 2:49:00,63.81,88.62,60.42
532,2018-09-29 2:59:00,63.58,88.04,60.01
533,2018-09-29 3:09:00,63.42,88.57,60.02
534,2018-09-29 3:19:00,63.42,89.75,60.40
535,2018-09-29 3:29:00,63.35,89.84,60.35
536,2018-09-29 3:39:00,63.42,89.42,60.30
537,2018-09-29 3:49:00,63.35,88.54,59.94
538,2018-09-29 3:59:00,62.96,87.95,59.37
539,2018-09-29 4:09:00,62.42,88.32,58.95
540,2018-09-29 4:19:00,62.03,88.70,58.70
541,2018-09-29 4:29:00,61.88,88.68,58.54
542,2018-09-29 4:39:00,61.65,89.62,58.60
543,2018-09-29 4:49:00,61.80,89.95,58.86
544,2018-09-29 4:59:00,61.96,90.50,59.18
545,2018-09-29 5:09:00,62.19,90.53,59.42
546,2018-09-29 5:19:00,62.42,90.14,59.53
547,2018-09-29 5:29:00,62.65,90.61,59.90
548,2018-09-29 5:39:00,62.96,90.22,60.09
549,2018-09-29 5:49:00,63.11,89.81,60.11
550,2018-09-29 5:59:00,63.19,90.14,60.29
551,2018-09-29 6:09:00,63.27,89.40,60.13
552,2018-09-29 6:19:00,63.42,90.17,60.53
553,2018-09-29 6:29:00,63.50,89.86,60.51
554,2018-09-29 6:39:00,63.58,89.75,60.55
555,2018-09-29 6:49:00,63.58,89.86,60.59
556,2018-09-29 6:59:00,63.66,90.31,60.80
557,2018-09-29 7:09:00,63.89,90.33,61.04
558,2018-09-29 7:19:00,64.12,89.84,61.11
559,2018-09-29 7:29:00,64.27,89.53,61.17
560,2018-09-29 7:39:00,64.43,89.56,61.33
561,2018-09-29 7:49:00,64.81,89.17,61.59
562,2018-09-29 7:59:00,65.12,89.23,61.91
563,2018-09-29 8:09:00,65.43,89.26,62.23
564,2018-09-29 8:19:00,65.97,87.06,62.05
565,2018-09-29 8:29:00,66.28,86.67,62.23
566,2018-09-29 8:39:00,66.51,85.92,62.21
567,2018-09-29 8:49:00,66.90,85.50,62.45
568,2018-09-29 8:59:00,67.21,86.34,63.03
569,2018-09-29 9:09:00,67.52,83.72,62.46
570,2018-09-29 9:19:00,68.13,83.35,62.94
571,2018-09-29 9:29:00,68.44,81.16,62.48
572,2018-09-29 9:39:00,69.06,79.56,62.52
573,2018-09-29 9:49:00,69.45,77.63,62.19
574,2018-09-29 9:59:00,69.91,77.34,62.54
575,2018-09-29 10:09:00,72.15,75.21,63.91
576,2018-09-29 10:19:00,73.46,71.18,63.60
577,2018-09-29 10:29:00,74.47,70.79,64.40
578,2018-09-29 10:39:00,74.93,69.42,64.29
579,2018-09-29 10:49:00,75.08,70.82,65.01
580,2018-09-29 10:59:00,75.16,69.48,64.53
581,2018-09-29 11:09:00,74.93,70.26,64.63
582,2018-09-29 11:19:00,75.86,67.69,64.45
583,2018-09-29 11:29:00,76.01,67.15,64.36
584,2018-09-29 11:39:00,76.32,67.09,64.63
585,2018-09-29 11:49:00,76.09,66.72,64.26
586,2018-09-29 11:59:00,77.09,66.87,65.28
587,2018-09-29 12:09:00,77.56,67.69,66.07
588,2018-09-29 12:19:00,77.71,65.73,65.37
589,2018-09-29 12:29:00,77.79,65.00,65.12
590,2018-09-29 12:39:00,77.32,65.46,64.88
591,2018-09-29 12:49:00,77.01,68.11,65.73
592,2018-09-29 12:59:00,77.01,66.81,65.18
593,2018-09-29 13:09:00,76.86,64.91,64.20
594,2018-09-29 13:19:00,76.78,65.40,64.34
595,2018-09-29 13:29:00,76.63,66.33,64.60
596,2018-09-29 13:39:00,76.47,65.61,64.14
597,2018-09-29 13:49:00,77.09,64.70,64.33
598,2018-09-29 13:59:00,76.86,64.91,64.20
599,2018-09-29 14:09:00,77.01,66.87,65.20
600,2018-09-29 14:19:00,77.32,64.73,64.56
601,2018-09-29 14:29:00,77.09,64.46,64.22
602,2018-09-29 14:39:00,76.55,65.85,64.32
603,2018-09-29 14:49:00,76.71,66.12,64.58
604,2018-09-29 14:59:00,77.01,65.91,64.79
605,2018-09-29 15:09:00,76.86,65.15,64.31
606,2018-09-29 15:19:00,76.40,65.85,64.17
607,2018-09-29 15:29:00,76.17,66.30,64.15
608,2018-09-29 15:39:00,76.17,65.82,63.94
609,2018-09-29 15:49:00,75.55,65.76,63.33
610,2018-09-29 15:59:00,75.47,67.09,63.82
611,2018-09-29 16:09:00,75.47,67.57,64.03
612,2018-09-29 16:19:00,75.32,67.03,63.65
613,2018-09-29 16:29:00,74.78,66.60,62.96
614,2018-09-29 16:39:00,74.47,67.51,63.05
615,2018-09-29 16:49:00,74.16,68.86,63.32
616,2018-09-29 16:59:00,73.77,69.24,63.11
617,2018-09-29 17:09:00,73.31,69.78,62.88
618,2018-09-29 17:19:00,72.77,69.78,62.37
619,2018-09-29 17:29:00,72.30,70.58,62.25
620,2018-09-29 17:39:00,71.61,71.06,61.77
621,2018-09-29 17:49:00,71.15,71.83,61.63
622,2018-09-29 17:59:00,70.61,71.77,61.09
623,2018-09-29 18:09:00,69.99,72.78,60.89
624,2018-09-29 18:19:00,69.29,73.92,60.66
625,2018-09-29 18:29:00,68.75,73.86,60.12
626,2018-09-29 18:39:00,67.98,74.80,59.72
627,2018-09-29 18:49:00,67.36,76.64,59.81
628,2018-09-29 18:59:00,66.59,77.86,59.50
629,2018-09-29 19:09:00,66.05,78.70,59.28
630,2018-09-29 19:19:00,65.51,79.42,59.01
631,2018-09-29 19:29:00,65.05,80.31,58.87
632,2018-09-29 19:39:00,64.66,80.39,58.52
633,2018-09-29 19:49:00,64.04,80.76,58.05
634,2018-09-29 19:59:00,63.50,81.48,57.77
635,2018-09-29 20:09:00,63.27,81.99,57.71
636,2018-09-29 20:19:00,62.81,82.25,57.35
637,2018-09-29 20:29:00,62.65,82.36,57.23
638,2018-09-29 20:39:00,62.19,82.64,56.88
639,2018-09-29 20:49:00,61.96,82.67,56.66
640,2018-09-29 20:59:00,61.57,83.52,56.57
641,2018-09-29 21:09:00,61.34,83.52,56.34
642,2018-09-29 21:19:00,61.18,83.92,56.32
643,2018-09-29 21:29:00,61.11,84.23,56.34
644,2018-09-29 21:39:00,60.88,83.89,56.01
645,2018-09-29 21:49:00,60.64,84.20,55.88
646,2018-09-29 21:59:00,60.41,84.17,55.64
647,2018-09-29 22:09:00,60.26,84.57,55.62
648,2018-09-29 22:19:00,60.03,84.54,55.39
649,2018-09-29 22:29:00,59.72,84.62,55.11
650,2018-09-29 22:39:00,59.56,84.93,55.06
651,2018-09-29 22:49:00,59.25,84.57,54.64
652,2018-09-29 22:59:00,59.02,84.96,54.54
653,2018-09-29 23:09:00,58.87,84.91,54.37
654,2018-09-29 23:19:00,58.71,85.22,54.32
655,2018-09-29 23:29:00,58.56,85.66,54.31
656,2018-09-29 23:39:00,58.56,85.64,54.30
657,2018-09-29 23:49:00,58.48,85.72,54.25
658,2018-09-29 23:59:00,58.17,85.27,53.80
659,2018-09-30 0:09:00,57.94,86.00,53.81
660,2018-09-30 0:19:00,57.86,86.95,54.03
661,2018-09-30 0:29:00,57.71,86.50,53.74
662,2018-09-30 0:39:00,57.48,85.92,53.33
663,2018-09-30 0:49:00,57.01,85.55,52.75
664,2018-09-30 0:59:00,56.78,86.28,52.76
665,2018-09-30 1:09:00,56.47,86.37,52.48
666,2018-09-30 1:19:00,56.32,87.09,52.56
667,2018-09-30 1:29:00,56.40,86.78,52.54
668,2018-09-30 1:39:00,56.40,87.20,52.67
669,2018-09-30 1:49:00,56.17,86.73,52.29
670,2018-09-30 1:59:00,55.86,86.70,51.98
671,2018-09-30 2:09:00,55.70,87.54,52.09
672,2018-09-30 2:19:00,55.93,88.32,52.56
673,2018-09-30 2:29:00,56.17,89.28,53.08
674,2018-09-30 2:39:00,55.93,87.15,52.19
675,2018-09-30 2:49:00,55.62,87.84,52.11
676,2018-09-30 2:59:00,55.55,87.93,52.06
677,2018-09-30 3:09:00,55.24,87.37,51.58
678,2018-09-30 3:19:00,55.08,87.34,51.42
679,2018-09-30 3:29:00,55.01,87.87,51.50
680,2018-09-30 3:39:00,54.78,87.40,51.13
681,2018-09-30 3:49:00,54.78,88.26,51.40
682,2018-09-30 3:59:00,54.62,88.54,51.33
683,2018-09-30 4:09:00,54.23,87.76,50.71
684,2018-09-30 4:19:00,54.00,88.04,50.57
685,2018-09-30 4:29:00,53.93,87.70,50.39
686,2018-09-30 4:39:00,53.69,87.68,50.15
687,2018-09-30 4:49:00,53.46,88.40,50.14
688,2018-09-30 4:59:00,53.39,88.37,50.06
689,2018-09-30 5:09:00,53.39,88.48,50.09
690,2018-09-30 5:19:00,53.23,87.93,49.77
691,2018-09-30 5:29:00,53.23,87.93,49.77
692,2018-09-30 5:39:00,52.92,88.32,49.58
693,2018-09-30 5:49:00,52.77,89.26,49.72
694,2018-09-30 5:59:00,52.61,88.37,49.30
695,2018-09-30 6:09:00,52.46,88.68,49.24
696,2018-09-30 6:19:00,52.46,89.09,49.36
697,2018-09-30 6:29:00,52.54,88.68,49.31
698,2018-09-30 6:39:00,52.30,88.76,49.11
699,2018-09-30 6:49:00,52.07,88.32,48.75
700,2018-09-30 6:59:00,51.84,88.70,48.64
701,2018-09-30 7:09:00,51.84,89.12,48.76
702,2018-09-30 7:19:00,51.92,89.04,48.81
703,2018-09-30 7:29:00,52.23,90.00,49.41
704,2018-09-30 7:39:00,53.15,90.86,50.58
705,2018-09-30 7:49:00,54.47,91.46,52.06
706,2018-09-30 7:59:00,56.09,92.22,53.89
707,2018-09-30 8:09:00,57.79,91.10,55.24
708,2018-09-30 8:19:00,59.49,89.73,56.50
709,2018-09-30 8:29:00,61.11,88.68,57.77
710,2018-09-30 8:39:00,62.57,85.41,58.17
711,2018-09-30 8:49:00,63.96,84.29,59.17
712,2018-09-30 8:59:00,65.35,84.03,60.44
713,2018-09-30 9:09:00,66.98,82.79,61.61
714,2018-09-30 9:19:00,68.37,80.71,62.25
715,2018-09-30 9:29:00,69.52,78.70,62.66
716,2018-09-30 9:39:00,70.99,73.75,62.23
717,2018-09-30 9:49:00,71.76,75.59,63.68
718,2018-09-30 9:59:00,72.46,72.51,63.16
719,2018-09-30 10:09:00,73.31,70.70,63.26
720,2018-09-30 10:19:00,73.93,71.33,64.10
721,2018-09-30 10:29:00,74.54,71.36,64.71
722,2018-09-30 10:39:00,75.62,68.56,64.59
723,2018-09-30 10:49:00,76.78,67.66,65.32
724,2018-09-30 10:59:00,77.63,65.70,65.28
725,2018-09-30 11:09:00,78.40,67.42,66.76
726,2018-09-30 11:19:00,78.56,65.06,65.88
727,2018-09-30 11:29:00,78.56,64.82,65.77
728,2018-09-30 11:39:00,79.10,63.18,65.54
729,2018-09-30 11:49:00,79.56,65.67,67.10
730,2018-09-30 11:59:00,79.87,63.48,66.41
731,2018-09-30 12:09:00,79.64,62.96,65.96
732,2018-09-30 12:19:00,79.64,63.70,66.29
733,2018-09-30 12:29:00,79.33,65.15,66.65
734,2018-09-30 12:39:00,79.64,64.70,66.74
735,2018-09-30 12:49:00,79.18,62.69,65.39
736,2018-09-30 12:59:00,78.64,61.65,64.40
737,2018-09-30 13:09:00,78.48,62.63,64.71
738,2018-09-30 13:19:00,77.94,62.81,64.28
739,2018-09-30 13:29:00,78.33,63.36,64.90
740,2018-09-30 13:39:00,78.40,64.09,65.30
741,2018-09-30 13:49:00,78.40,62.38,64.52
742,2018-09-30 13:59:00,78.48,64.09,65.37
743,2018-09-30 14:09:00,78.48,62.63,64.71
744,2018-09-30 14:19:00,78.48,63.12,64.93
745,2018-09-30 14:29:00,78.33,63.60,65.01
746,2018-09-30 14:39:00,77.86,64.27,64.87
747,2018-09-30 14:49:00,77.56,64.97,64.89
748,2018-09-30 14:59:00,77.25,62.50,63.49
749,2018-09-30 15:09:00,76.78,66.36,64.76
750,2018-09-30 15:19:00,77.01,65.18,64.47
751,2018-09-30 15:29:00,76.17,65.58,63.83
752,2018-09-30 15:39:00,75.78,66.72,63.96
753,2018-09-30 15:49:00,74.85,67.15,63.26
754,2018-09-30 15:59:00,75.16,66.60,63.32
755,2018-09-30 16:09:00,75.39,67.93,64.11
756,2018-09-30 16:19:00,75.39,65.24,62.96
757,2018-09-30 16:29:00,75.32,64.03,62.35
758,2018-09-30 16:39:00,75.32,63.30,62.02
759,2018-09-30 16:49:00,75.24,65.49,62.91
760,2018-09-30 16:59:00,75.01,65.94,62.89
761,2018-09-30 17:09:00,74.70,66.57,62.87
762,2018-09-30 17:19:00,74.47,68.89,63.62
763,2018-09-30 17:29:00,73.93,69.87,63.51
764,2018-09-30 17:39:00,73.39,71.09,63.49
765,2018-09-30 17:49:00,72.69,71.62,63.03
766,2018-09-30 17:59:00,71.92,72.33,62.57
767,2018-09-30 18:09:00,71.07,73.19,62.09
768,2018-09-30 18:19:00,70.06,73.16,61.11
769,2018-09-30 18:29:00,69.22,74.48,60.80
770,2018-09-30 18:39:00,68.21,77.66,61.00
771,2018-09-30 18:49:00,67.36,78.00,60.30
772,2018-09-30 18:59:00,66.51,79.16,59.89
773,2018-09-30 19:09:00,65.82,79.01,59.16
774,2018-09-30 19:19:00,65.35,79.39,58.85
775,2018-09-30 19:29:00,64.74,80.36,58.59
776,2018-09-30 19:39:00,64.12,81.19,58.27
777,2018-09-30 19:49:00,63.66,81.59,57.96
778,2018-09-30 19:59:00,63.19,81.53,57.48
779,2018-09-30 20:09:00,62.88,81.51,57.17
780,2018-09-30 20:19:00,62.57,82.67,57.26
781,2018-09-30 20:29:00,62.50,82.79,57.23
782,2018-09-30 20:39:00,62.34,83.21,57.22
783,2018-09-30 20:49:00,62.19,83.18,57.06
784,2018-09-30 20:59:00,62.03,83.47,57.00
785,2018-09-30 21:09:00,61.88,84.46,57.18
786,2018-09-30 21:19:00,61.80,84.46,57.10
787,2018-09-30 21:29:00,61.80,84.88,57.24
788,2018-09-30 21:39:00,61.80,85.22,57.35
789,2018-09-30 21:49:00,61.80,85.22,57.35
790,2018-09-30 21:59:00,61.88,85.33,57.46
791,2018-09-30 22:09:00,62.11,86.11,57.94
792,2018-09-30 22:19:00,62.42,86.28,58.30
793,2018-09-30 22:29:00,62.81,87.17,58.97
794,2018-09-30 22:39:00,63.35,87.26,59.53
795,2018-09-30 22:49:00,63.58,86.28,59.44
796,2018-09-30 22:59:00,63.73,85.44,59.32
797,2018-09-30 23:09:00,63.66,85.52,59.27
798,2018-09-30 23:19:00,63.66,85.52,59.27
799,2018-09-30 23:29:00,63.50,85.41,59.08
800,2018-09-30 23:39:00,63.04,85.47,58.65
801,2018-09-30 23:49:00,62.65,85.75,58.36
802,2018-09-30 23:59:00,62.42,86.17,58.27
803,2018-10-01 0:09:00,62.27,86.25,58.14
804,2018-10-01 0:19:00,61.88,86.64,57.89
805,2018-10-01 0:29:00,61.88,87.40,58.13
806,2018-10-01 0:39:00,62.03,87.09,58.18
807,2018-10-01 0:49:00,61.96,87.40,58.21
808,2018-10-01 0:59:00,61.80,86.48,57.76
809,2018-10-01 1:09:00,61.57,86.48,57.53
810,2018-10-01 1:19:00,61.34,86.53,57.32
811,2018-10-01 1:29:00,60.95,86.95,57.07
812,2018-10-01 1:39:00,60.80,87.34,57.05
813,2018-10-01 1:49:00,60.49,86.78,56.57
814,2018-10-01 1:59:00,60.34,86.87,56.44
815,2018-10-01 2:09:00,60.26,87.17,56.46
816,2018-10-01 2:19:00,59.95,87.23,56.17
817,2018-10-01 2:29:00,59.87,87.23,56.10
818,2018-10-01 2:39:00,59.95,87.57,56.28
819,2018-10-01 2:49:00,60.18,88.57,56.82
820,2018-10-01 2:59:00,60.49,88.48,57.10
821,2018-10-01 3:09:00,60.49,88.59,57.14
822,2018-10-01 3:19:00,60.41,87.62,56.75
823,2018-10-01 3:29:00,60.26,88.90,57.00
824,2018-10-01 3:39:00,60.34,88.48,56.95
825,2018-10-01 3:49:00,60.34,87.62,56.68
826,2018-10-01 3:59:00,60.26,88.04,56.73
827,2018-10-01 4:09:00,60.26,88.04,56.73
828,2018-10-01 4:19:00,60.10,88.01,56.57
829,2018-10-01 4:29:00,60.18,88.12,56.68
830,2018-10-01 4:39:00,60.26,88.57,56.90
831,2018-10-01 4:49:00,60.18,88.45,56.79
832,2018-10-01 4:59:00,60.18,88.45,56.79
833,2018-10-01 5:09:00,60.03,88.12,56.53
834,2018-10-01 5:19:00,59.95,87.98,56.41
835,2018-10-01 5:29:00,59.72,88.48,56.34
836,2018-10-01 5:39:00,59.41,88.34,55.99
837,2018-10-01 5:49:00,59.25,87.90,55.70
838,2018-10-01 5:59:00,58.95,88.29,55.52
839,2018-10-01 6:09:00,58.95,88.81,55.68
840,2018-10-01 6:19:00,58.87,89.12,55.70
841,2018-10-01 6:29:00,58.87,89.12,55.70
842,2018-10-01 6:39:00,59.10,89.70,56.11
843,2018-10-01 6:49:00,59.02,89.15,55.86
844,2018-10-01 6:59:00,59.18,89.17,56.02
845,2018-10-01 7:09:00,59.10,89.70,56.11
846,2018-10-01 7:19:00,59.25,89.62,56.24
847,2018-10-01 7:29:00,59.72,90.20,56.87
848,2018-10-01 7:39:00,60.57,89.45,57.48
849,2018-10-01 7:49:00,61.65,87.45,57.92
850,2018-10-01 7:59:00,62.73,87.62,59.04
851,2018-10-01 8:09:00,63.04,86.78,59.07
852,2018-10-01 8:19:00,63.73,88.59,60.34
853,2018-10-01 8:29:00,65.20,85.61,60.82
854,2018-10-01 8:39:00,66.51,83.27,61.32
855,2018-10-01 8:49:00,67.75,80.65,61.62
856,2018-10-01 8:59:00,68.75,76.61,61.14
857,2018-10-01 9:09:00,69.76,73.13,60.80
858,2018-10-01 9:19:00,70.91,73.69,62.13
859,2018-10-01 9:29:00,71.92,72.04,62.46
860,2018-10-01 9:39:00,73.00,69.78,62.59
861,2018-10-01 9:49:00,73.77,66.87,62.12
862,2018-10-01 9:59:00,74.70,62.78,61.21
863,2018-10-01 10:09:00,75.86,65.06,63.32
864,2018-10-01 10:19:00,76.78,64.67,64.02
865,2018-10-01 10:29:00,77.25,67.18,65.55
866,2018-10-01 10:39:00,78.02,63.57,64.70
867,2018-10-01 10:49:00,78.79,65.58,66.33
868,2018-10-01 10:59:00,79.25,62.93,65.58
869,2018-10-01 11:09:00,79.33,63.70,66.00
870,2018-10-01 11:19:00,79.49,61.74,65.25
871,2018-10-01 11:29:00,79.95,60.05,64.88
872,2018-10-01 11:39:00,80.18,58.04,64.12
873,2018-10-01 11:49:00,80.57,60.11,65.49
874,2018-10-01 11:59:00,80.95,59.89,65.75
875,2018-10-01 12:09:00,81.49,57.70,65.18
876,2018-10-01 12:19:00,82.42,56.48,65.43
877,2018-10-01 12:29:00,83.19,53.03,64.34
878,2018-10-01 12:39:00,83.04,53.76,64.58
879,2018-10-01 12:49:00,83.73,55.33,66.06
880,2018-10-01 12:59:00,84.27,54.35,66.05
881,2018-10-01 13:09:00,84.58,50.31,64.11
882,2018-10-01 13:19:00,84.97,51.04,64.87
883,2018-10-01 13:29:00,85.35,45.95,62.23
884,2018-10-01 13:39:00,85.51,49.06,64.24
885,2018-10-01 13:49:00,86.05,48.52,64.41
886,2018-10-01 13:59:00,86.20,50.43,65.67
887,2018-10-01 14:09:00,86.05,46.98,63.49
888,2018-10-01 14:19:00,85.35,45.37,61.87
889,2018-10-01 14:29:00,84.58,46.40,61.80
890,2018-10-01 14:39:00,83.73,47.33,61.59
891,2018-10-01 14:49:00,82.73,51.20,62.90
892,2018-10-01 14:59:00,82.34,55.20,64.70
893,2018-10-01 15:09:00,81.18,57.39,64.74
894,2018-10-01 15:19:00,80.80,57.35,64.36
895,2018-10-01 15:29:00,80.72,54.82,63.00
896,2018-10-01 15:39:00,80.57,56.82,63.88
897,2018-10-01 15:49:00,79.95,55.54,62.65
898,2018-10-01 15:59:00,79.72,54.73,62.02
899,2018-10-01 16:09:00,79.79,53.98,61.70
900,2018-10-01 16:19:00,78.95,52.90,60.34
901,2018-10-01 16:29:00,78.33,56.67,61.71
902,2018-10-01 16:39:00,77.86,55.86,60.87
903,2018-10-01 16:49:00,77.56,56.36,60.84
904,2018-10-01 16:59:00,78.33,53.91,60.30
905,2018-10-01 17:09:00,78.64,58.16,62.74
906,2018-10-01 17:19:00,78.71,54.92,61.18
907,2018-10-01 17:29:00,78.71,54.16,60.79
908,2018-10-01 17:39:00,77.01,58.04,61.16
909,2018-10-01 17:49:00,75.24,56.42,58.71
910,2018-10-01 17:59:00,74.39,57.57,58.48
911,2018-10-01 18:09:00,73.93,59.52,58.98
912,2018-10-01 18:19:00,73.54,59.74,58.72
913,2018-10-01 18:29:00,72.84,62.11,59.15
914,2018-10-01 18:39:00,72.15,61.31,58.14
915,2018-10-01 18:49:00,71.61,62.72,58.26
916,2018-10-01 18:59:00,71.22,63.42,58.20
917,2018-10-01 19:09:00,70.99,64.85,58.61
918,2018-10-01 19:19:00,70.61,67.54,59.38
919,2018-10-01 19:29:00,70.45,66.63,58.85
920,2018-10-01 19:39:00,70.22,67.00,58.78
921,2018-10-01 19:49:00,69.83,67.06,58.44
922,2018-10-01 19:59:00,69.45,66.09,57.67
923,2018-10-01 20:09:00,68.83,67.30,57.58
924,2018-10-01 20:19:00,67.98,69.57,57.70
925,2018-10-01 20:29:00,67.28,72.01,57.99
926,2018-10-01 20:39:00,66.90,71.98,57.61
927,2018-10-01 20:49:00,66.98,73.25,58.17
928,2018-10-01 20:59:00,67.05,73.22,58.23
929,2018-10-01 21:09:00,67.21,73.39,58.45
930,2018-10-01 21:19:00,67.44,75.09,59.31
931,2018-10-01 21:29:00,67.52,76.03,59.73
932,2018-10-01 21:39:00,67.52,77.39,60.23
933,2018-10-01 21:49:00,67.52,78.41,60.60
934,2018-10-01 21:59:00,67.21,78.38,60.29
935,2018-10-01 22:09:00,66.82,79.24,60.22
936,2018-10-01 22:19:00,66.51,80.10,60.23
937,2018-10-01 22:29:00,66.36,80.93,60.37
938,2018-10-01 22:39:00,65.97,81.33,60.13
939,2018-10-01 22:49:00,65.74,81.82,60.07
940,2018-10-01 22:59:00,65.59,82.62,60.19
941,2018-10-01 23:09:00,65.66,82.59,60.26
942,2018-10-01 23:19:00,65.59,83.04,60.34
943,2018-10-01 23:29:00,65.43,82.59,60.03
944,2018-10-01 23:39:00,65.20,82.22,59.68
945,2018-10-01 23:49:00,64.97,82.64,59.60
946,2018-10-01 23:59:00,64.74,82.96,59.48
947,2018-10-02 0:09:00,64.58,83.04,59.35
948,2018-10-02 0:19:00,64.12,83.33,59.00
949,2018-10-02 0:29:00,63.89,84.26,59.08
950,2018-10-02 0:39:00,63.73,84.14,58.89
951,2018-10-02 0:49:00,63.73,84.60,59.04
952,2018-10-02 0:59:00,63.89,85.47,59.48
953,2018-10-02 1:09:00,64.04,85.05,59.49
954,2018-10-02 1:19:00,64.04,85.61,59.68
955,2018-10-02 1:29:00,64.12,85.16,59.61
956,2018-10-02 1:39:00,64.12,85.19,59.62
957,2018-10-02 1:49:00,63.96,84.29,59.17
958,2018-10-02 1:59:00,63.73,84.57,59.03
959,2018-10-02 2:09:00,63.50,84.54,58.80
960,2018-10-02 2:19:00,63.42,84.62,58.75
961,2018-10-02 2:29:00,63.19,84.96,58.63
962,2018-10-02 2:39:00,62.81,85.33,58.37
963,2018-10-02 2:49:00,62.81,85.33,58.37
964,2018-10-02 2:59:00,62.73,86.20,58.58
965,2018-10-02 3:09:00,62.88,87.09,59.02
966,2018-10-02 3:19:00,63.04,87.12,59.18
967,2018-10-02 3:29:00,63.35,87.15,59.49
968,2018-10-02 3:39:00,63.58,87.29,59.77
969,2018-10-02 3:49:00,63.89,87.65,60.19
970,2018-10-02 3:59:00,64.12,86.81,60.15
971,2018-10-02 4:09:00,64.35,87.70,60.66
972,2018-10-02 4:19:00,64.43,87.29,60.60
973,2018-10-02 4:29:00,64.50,87.40,60.72
974,2018-10-02 4:39:00,64.58,86.98,60.66
975,2018-10-02 4:49:00,64.43,86.87,60.47
976,2018-10-02 4:59:00,64.04,86.92,60.11
977,2018-10-02 5:09:00,64.04,87.23,60.21
978,2018-10-02 5:19:00,64.04,86.92,60.11
979,2018-10-02 5:29:00,63.96,86.78,59.99
980,2018-10-02 5:39:00,63.96,87.23,60.13
981,2018-10-02 5:49:00,63.81,87.31,60.00
982,2018-10-02 5:59:00,63.81,87.31,60.00
983,2018-10-02 6:09:00,63.66,87.62,59.95
984,2018-10-02 6:19:00,63.50,87.29,59.69
985,2018-10-02 6:29:00,63.35,87.59,59.64
986,2018-10-02 6:39:00,63.19,88.09,59.65
987,2018-10-02 6:49:00,63.35,88.87,60.04
988,2018-10-02 6:59:00,63.73,88.59,60.34
989,2018-10-02 7:09:00,63.96,88.20,60.44
990,2018-10-02 7:19:00,64.20,88.12,60.64
991,2018-10-02 7:29:00,64.27,87.70,60.59
992,2018-10-02 7:39:00,64.43,87.73,60.75
993,2018-10-02 7:49:00,64.89,87.45,61.11
994,2018-10-02 7:59:00,65.43,87.84,61.77
995,2018-10-02 8:09:00,66.28,85.44,61.82
996,2018-10-02 8:19:00,66.20,85.33,61.71
997,2018-10-02 8:29:00,67.21,84.60,62.45
998,2018-10-02 8:39:00,68.06,85.22,63.49
999,2018-10-02 8:49:00,68.29,83.83,63.25
1000,2018-10-02 8:59:00,68.44,82.59,62.98
1001,2018-10-02 9:09:00,68.67,84.43,63.83
1002,2018-10-02 9:19:00,69.37,82.30,63.78
1003,2018-10-02 9:29:00,69.60,81.85,63.85
1004,2018-10-02 9:39:00,71.76,78.84,64.88
1005,2018-10-02 9:49:00,72.77,73.95,64.02
1006,2018-10-02 9:59:00,74.16,73.22,65.07
1007,2018-10-02 10:09:00,73.85,73.07,64.72
1008,2018-10-02 10:19:00,73.39,73.01,64.25
1009,2018-10-02 10:29:00,72.61,73.48,63.69
1010,2018-10-02 10:39:00,72.69,74.01,63.97
1011,2018-10-02 10:49:00,74.39,72.21,64.90
1012,2018-10-02 10:59:00,75.32,68.44,64.25
1013,2018-10-02 11:09:00,75.70,66.24,63.68
1014,2018-10-02 11:19:00,77.63,66.21,65.51
1015,2018-10-02 11:29:00,78.79,63.63,65.46
1016,2018-10-02 11:39:00,79.18,60.48,64.36
1017,2018-10-02 11:49:00,79.33,60.73,64.62
1018,2018-10-02 11:59:00,79.18,63.18,65.62
1019,2018-10-02 12:09:00,78.87,58.69,63.21
1020,2018-10-02 12:19:00,78.48,59.93,63.45
1021,2018-10-02 12:29:00,77.86,63.54,64.54
1022,2018-10-02 12:39:00,79.10,63.91,65.88
1023,2018-10-02 12:49:00,78.56,61.89,64.44
1024,2018-10-02 12:59:00,77.40,61.80,63.31
1025,2018-10-02 13:09:00,78.10,61.37,63.76
1026,2018-10-02 13:19:00,77.63,62.78,63.98
1027,2018-10-02 13:29:00,76.86,62.96,63.33
1028,2018-10-02 13:39:00,77.32,62.99,63.78
1029,2018-10-02 13:49:00,77.17,64.21,64.18
1030,2018-10-02 13:59:00,78.48,63.85,65.26
1031,2018-10-02 14:09:00,77.86,63.54,64.54
1032,2018-10-02 14:19:00,77.32,65.21,64.77
1033,2018-10-02 14:29:00,77.01,65.91,64.79
